"alpha100","alpha250","alpha500","alpha1000"
0.826994894021655,0.759213537483155,0.903187799258278,0.910376574784179
0.712964607432463,0.99999999,0.823130683114528,0.949728012796617
0.590680394004151,0.737338616835713,0.95935473284257,0.757203544154097
0.882826608731225,0.745492756781809,0.99999999,0.93961656988962
0.99999999,0.973492467314252,0.99999999,0.900040442730299
0.9058836204666,0.864576431026627,0.677628768599925,0.855375503096415
0.99999999,0.99999999,0.957156960482143,0.89674505576334
0.555417558928903,0.682844740203802,0.926161387364916,0.938860694251364
0.99999999,0.861471361156273,0.99999999,0.90995759326684
0.503989267253558,0.999632481119256,0.940814234617298,0.973556220380838
0.609827300310948,0.754842736259571,0.99999999,0.99999999
0.99999999,0.99999999,0.866621447614866,0.911550264591753
0.504239198869235,0.936715409066797,0.990405780406295,0.87039333071502
0.99999999,0.733065061868144,0.99999999,0.830345060811727
0.99999999,0.99999999,0.848840111906585,0.770454212365727
0.694551780730676,0.9801732661644,0.861814381091694,0.895473944986686
0.85220124629397,0.858088138950217,0.87919695326184,0.99999999
0.741943753707603,0.929087676921174,0.82484068625634,0.86468389406453
0.0982620219204342,0.790335152899139,0.886624415967165,0.8655471086438
0.347793157663582,0.698113161729191,0.681692996392073,0.941257728447605
0.828225104754963,0.99999999,0.939598417502866,0.875142600197849
0.930130894335516,0.99999999,0.875859440221231,0.946479466986663
0.99999999,0.99999999,0.783664562427926,0.881569046405024
0.99999999,0.672687413352685,0.99999999,0.964803757370213
0.99999999,0.99999999,0.712490793608637,0.848483146522652
0.488021812576381,0.823482216937689,0.851348010489967,0.934356989795684
0.99999999,0.99999999,0.758339533538926,0.836727636141521
0.99999999,0.99999999,0.9237490594255,0.853286582828968
0.598315864847901,0.879044135010127,0.890715523063036,0.845860382810497
0.99999999,0.933326891316316,0.99999999,0.898015696108079
0.99999999,0.976153772120758,0.795665289197757,0.8674148613974
0.99999999,0.872370212806417,0.827916743107222,0.868940847195695
0.845262693096943,0.669348699429701,0.713823941715465,0.99999999
0.663855383849731,0.99999999,0.835261616560366,0.930677793950401
0.741297421141904,0.837922305895197,0.802693684666862,0.991675681547661
0.876928539658489,0.99999999,0.99999999,0.90799317208918
0.652451911337566,0.654307600803456,0.934745719886113,0.894334639005086
0.948480113948034,0.907460227627149,0.941154561115616,0.944599602647065
0.521241705387531,0.751342931686023,0.996117000484513,0.914177391196629
0.645634167817118,0.99999999,0.99999999,0.883934670764879
0.724497993984682,0.910163838073184,0.99999999,0.862729836151831
0.809129872727541,0.99999999,0.99999999,0.701289221822212
0.976911274266685,0.805320129897527,0.794176291547846,0.850971228417819
0.886565866990092,0.759237339584818,0.676555957749539,0.842104898276166
0.778995705269674,0.773711940159888,0.812893682009732,0.891401496852685
0.99187899272614,0.978882074898914,0.736838250571326,0.87056956725698
0.99999999,0.98061212610347,0.99999999,0.965598579687899
0.612986358935876,0.850401015723608,0.929068421229849,0.940017954298877
0.99999999,0.607255363340893,0.735498557885363,0.784082379379416
0.979725376238434,0.802975567544912,0.820647819606226,0.99999999
0.718747176381907,0.795606315812771,0.997219763553243,0.908907718632578
0.99999999,0.861974291497982,0.99999999,0.921755423658943
0.629015615026701,0.927181348883063,0.997588558941884,0.750421581249127
0.99999999,0.723454191367184,0.787413915947754,0.92807571502033
0.766690868393381,0.946829689125792,0.794797281545138,0.785854115377049
0.99999999,0.99999999,0.909713736658593,0.99999999
0.99999999,0.579678346730869,0.99999999,0.936163315384547
0.674780292218309,0.754309154272806,0.680160466767201,0.955886440206504
0.775773414536648,0.99999999,0.789466561053455,0.857049631256221
0.882082870230388,0.801137669180108,0.998456282270024,0.976761811188298
0.519001368490751,0.591159728824749,0.899600826902718,0.814842259818563
0.940410097227947,0.823135289389489,0.99999999,0.942935752993174
0.99999999,0.923413444966173,0.99999999,0.856494801092056
0.573895412882839,0.681187887547058,0.797706288637404,0.862823215416242
0.471479178015209,0.945253497212355,0.88634122107936,0.906091360745228
0.639616938141777,0.611493846087123,0.99999999,0.918507138762329
0.705160607599971,0.792098992666182,0.940293777093487,0.8622690573764
0.697620955158776,0.876211029643786,0.951606979038193,0.848662300500242
0.99999999,0.850460185549479,0.971975099201516,0.777990862185425
0.99999999,0.895073976823065,0.769331204838807,0.915278994115195
0.283541378072863,0.919162398152806,0.955183304244518,0.834946355233281
0.650827814937424,0.99999999,0.942981074029625,0.750632405938366
0.343213127549833,0.99999999,0.887647448607407,0.890699408204695
0.904525143872611,0.815430050895225,0.99999999,0.955354178343972
0.99999999,0.99999999,0.73904802034495,0.930762208840809
0.546110772829329,0.99999999,0.817966432059213,0.847483580803662
0.99999999,0.770205364513665,0.88381475911853,0.906207131181897
0.522196209724196,0.880578578580707,0.925171037816428,0.840581764337948
0.917743272269612,0.906181228196849,0.99999999,0.870012197304009
0.903411453646242,0.702422603190116,0.843395509325994,0.982662745649553
0.791726308085083,0.99999999,0.644424086844286,0.952263173761341
0.800646947219026,0.765443035873086,0.99999999,0.88385343428897
0.962659948767081,0.99653412635032,0.863461013719183,0.923816819659184
0.794447744301498,0.99999999,0.912346370892521,0.920091149146031
0.780106429585838,0.86452893382716,0.892643840784831,0.971794769553299
