Name;DAX 30 PERFORMANCE - PRICE INDEX;SAP;SIEMENS;BAYER;DEUTSCHE TELEKOM;BASF;VOLKSWAGEN;DAIMLER;ALLIANZ;BMW;HENKEL;FRESENIUS;CONTINENTAL;DEUTSCHE POST;ADIDAS;FRESENIUS MED.CARE;MUENCHENER RUCK.;LINDE;BEIERSDORF;E ON;DEUTSCHE BANK;FTSE 100 - PRICE INDEX;ROYAL DUTCH SHELL B;UNILEVER (UK);HSBC HDG. (ORD $0.50);BRITISH AMERICAN TOBACCO;GLAXOSMITHKLINE;SABMILLER;BP;VODAFONE GROUP;ASTRAZENECA;RECKITT BENCKISER GROUP;DIAGEO;BT GROUP;LLOYDS BANKING GROUP;BHP BILLITON;NATIONAL GRID;IMPERIAL BRANDS;RIO TINTO;PRUDENTIAL;ROYAL BANK OF SCTL.GP.;BARCLAYS
21.05.08;7040.83;33.38;71.684;54.54;10.73;46.86;183.648;50.75;124.54;35.28;28.59;19.82;76.583;21.4;44.66;34.43;119.15;94.69;50.61;44.777;64.152;6198.08;2212;1635;752.7;1935;1134;1256;649.75;162.55;2259;2854.01;1003;225.75;195.82;1925.84;652.82;2187;5486.16;660;2356.1;358.05
22.05.08;7070.33;33.64;71.675;54.96;10.99;47.23;183.946;50.43;120.59;35.87;28.35;20.117;76.408;21.59;45.2;35.45;118.57;94.27;50.75;45.127;64.308;6181.56;2169;1627;742.9;1902;1129.5;1249;646.5;167.57;2222;2840.33;984;228.5;194.09;1966.86;660.01;2095;5509.29;655.5;2387.8;352.65
23.05.08;6944.05;33.25;69.349;54.84;10.76;46.4;179.596;49.38;118.4;35.4;27.91;20;74.665;21.9;45.3;35.1;117.85;92.4;49.8;43.59;62.852;6087.28;2128;1637;738.98;1913;1121;1224;630;167.37;2178;2856.94;984;227;195.95;1873.64;657.31;2129;5203.63;648.5;2407.32;347.25
26.05.08;6953.84;33.45;69.785;54.61;10.88;47;177.888;48.96;118.41;35.02;28;19.867;73.794;21.63;45;35.25;118.08;92.81;50.18;44.227;63.285;6087.28;2128;1637;738.98;1913;1121;1224;630;167.37;2178;2856.94;984;227;195.95;1873.64;657.31;2129;5203.63;648.5;2407.32;347.25
27.05.08;6958.66;33.28;69.601;54.82;10.76;46.775;179.576;48.98;117.93;35.83;28.05;20.13;75.343;21.54;44.98;35.55;117.88;93.41;49.79;44.25;62.678;6058.53;2112;1675;738.98;1898;1104;1309;616.5;164.5;2178;2834.46;973;223.75;195.2;1838.22;658.21;2065;5103.67;644;2353.66;351.52
28.05.08;7033.84;34.93;70.027;56.22;10.73;47.575;180.549;49;119.77;36.47;28.09;20.137;76.844;20.43;46.36;35.58;119.6;95.1;50.58;44.187;63.025;6069.59;2117;1664;738.32;1899;1117;1293;605.5;166.96;2180;2865.74;978;224.5;190.86;1826.1;673.95;2036;5069.8;657.5;2321.95;348.38
29.05.08;7055.03;35.64;70.938;56.56;10.79;47.855;178.503;49.4;121.2;37.19;28.52;19.783;77.88;20.33;46.02;35.69;120.55;95.56;50.91;45.567;63.502;6068.13;2145;1653;738.11;1916;1107.5;1277;612.5;164.91;2206;2903.86;988;220.25;187.02;1827.03;671.25;2027;5105.32;663;2260.97;339.6
30.05.08;7096.79;35.53;70.754;57.1;10.75;48.185;175.802;48.92;121.49;37.91;28.87;20.077;78.645;20.42;45.31;35.8;120.6;96.5;50.45;45.517;59.809;6053.5;2105;1671;742.9;1888;1113.5;1300;608;166.29;2205;2906.79;985;222;190.49;1784.15;670.8;2025;5002.06;665;2229.27;337.35
02.06.08;7008.77;34.85;69.785;55.86;10.66;47.335;171.978;48.36;118.82;36.41;28.29;19.8;75.053;20.08;44.88;35.47;118.92;96.42;50;44.897;57.997;6007.61;2082;1662;743.12;1868;1114;1300;604.25;164.65;2180;2881.38;977.5;219;187.14;1815.85;658.66;1970;5097.06;655;2204.88;328.81
03.06.08;7019.13;35.3;68.728;56.73;10.61;48.17;171.481;47.54;118.05;36.89;28.84;19.733;72.922;20.05;44.8;35.65;119.4;96.23;51.24;45.737;57.563;6057.7;2084;1675;745.95;1892;1120;1324;604.5;166.8;2200;2900.93;985.5;221.75;192.85;1800;673.05;2028;5063.2;670.5;2387.8;324.09
04.06.08;6965.43;35.15;69.203;56.07;10.7;48.3;171.223;47.56;117.89;36.89;28.85;19.99;69.93;20.02;44.84;35.77;119.07;95.35;50.64;45.3;57.373;5970.14;2024;1663;748.56;1899;1102;1316;581;158.5;2180;2893.11;985;223.75;193.59;1771.1;647.42;1998;4959.93;661.5;2434.15;316.66
05.06.08;6941.83;34.64;69.319;56.46;10.64;48.255;171.73;47.44;118.39;36.24;29.2;19.907;69.387;19.86;45.2;36.1;120.07;96.23;51.19;45.24;57.65;5995.34;2046;1681;749;1896;1103;1298;583;164.45;2194;2885.29;1005;225;191.24;1750.59;642.93;1974;4925.23;660;2526.83;326.56
06.06.08;6803.81;34.12;67.652;55.27;10.41;47.285;170.011;44.99;114.09;34.75;28.85;19.927;66.685;19.56;45.32;35.27;119.17;95.68;50.51;44.613;55.656;5906.84;2055;1634;730.7;1852;1075;1255;580.75;165.16;2139;2845.21;982.5;218;182.68;1773.9;632.59;1949;4878.14;644;2395.12;303.84
09.06.08;6815.63;33.87;68.273;55.4;10.29;47.945;174.004;44.23;114.12;34.26;28.11;19.8;65.562;19.31;44.57;35.7;119.2;95.63;50.01;45.313;54.009;5877.56;2087;1603;724.6;1847;1065;1263;594.75;159.27;2126;2856.94;981;214;176.97;1749.66;637.08;1966;4849.23;634;2280.49;286.53
10.06.08;6771.1;34.5;69.911;54.71;10.27;47.085;175.593;45;114.33;34.6;27.44;19.667;64.971;19.1;44.34;35.7;118.89;95.13;49.96;44.947;54.122;5827.32;2048;1593;728.74;1861;1064;1237;583;159.42;2112;2820.78;983.5;212.75;174.37;1701.19;632.59;2003;4732.75;637.5;2275.61;289.23
11.06.08;6650.26;34.04;68.186;53;10.27;46.435;172.067;43.6;111.25;33.49;27.5;19.673;61.669;18.83;43.7;35.79;118.45;94.18;49.84;43.367;53.081;5723.33;2059;1561;711.31;1867;1053;1238;591.75;154.4;2083;2819.8;969.5;212;165.07;1669.5;629.89;2023;4626.18;609;2070.73;275.73
12.06.08;6714.52;34.23;70.027;53.58;10.41;47.15;172.137;43.58;112.4;33.35;27.22;19.567;62.076;18.74;44.25;35.95;120.1;94.68;49.73;43.033;53.489;5790.51;2029;1589;721.98;1866;1074;1200;594.25;153.17;2116;2790.48;964;210.25;175.36;1718.9;625.84;2041;4813.71;638.5;2234.15;283.15
13.06.08;6765.32;34.3;72.062;53.76;10.41;47.4;172.246;43.72;116.86;33.52;27.01;19.533;62.269;18.68;44.48;35.98;121.2;94.32;48.81;42.877;53.68;5802.78;2007;1573;716.32;1860;1075;1208;585.25;156.91;2106;2747.47;973.5;216.5;176.6;1726.36;629.44;2005;4887.23;628.5;2304.88;286.08
16.06.08;6729.88;34.44;72.305;52.37;10.27;46.845;173.348;43.75;117.34;33.32;26.84;19.48;62.327;18.71;44.65;35.75;121.79;94.6;48.27;42.483;53.905;5794.56;2025;1527;718.72;1859;1087;1159;587.25;153.68;2087;2741.61;953;213;172.63;1738.48;620.9;1980;4861.63;622;2292.68;295.97
17.06.08;6796.16;34.35;73.4;53.16;10.3;47.16;179.397;45.14;118.09;33.87;26.75;19.577;63.625;18.85;44.78;35.38;121.1;95.44;48.91;42.203;54.503;5861.92;2033;1532;720.02;1860;1080;1195;592.25;155.79;2096;2767.02;957.5;214.5;176.73;1804.66;625.39;1975;5030.98;623.5;2353.66;306.32
18.06.08;6728.91;34.06;72.838;51.57;10.12;46.355;179.934;44.75;116.72;33.04;26.48;19.167;62.221;18.28;44.28;34.8;120.45;95.15;48.92;42.723;53.055;5756.85;1970;1519;710.22;1831;1102;1173;579.75;153.84;2108;2746.5;946.5;210.25;169.28;1794.41;623.59;1943;5029.32;607;2236.59;293.5
19.06.08;6721.17;33.88;72.886;52.11;10.1;46.225;182.357;44.5;117.89;33;26.05;19.167;61.243;18;43.43;35.02;120.43;95.6;48.84;43.403;52.535;5708.36;1947;1506;700.63;1783;1111;1137;570.25;152.56;2117;2714.24;920;208.25;164.7;1817.71;622.7;1879;5023.54;605;2192.68;284.05
20.06.08;6578.44;32.91;70.172;50.65;10.02;44.96;180.669;43.81;116.48;32.51;25.34;19.233;60.623;17.58;42.09;34.54;118.75;92.73;48.67;41.96;50.55;5620.77;1910;1471;695.19;1725;1099;1124;564.5;147.79;2092;2678.08;914.5;201.5;162.46;1758.98;604.71;1871;4940.11;592;2139.02;277.31
23.06.08;6589.46;33.25;71.617;51.68;10.33;45.465;180.331;43.56;116.08;32.32;24.95;18.643;59.994;17.65;42.57;34.95;116.85;93.08;48.37;42.203;50.247;5667.23;1946;1472;699.76;1765;1121.5;1159;574.75;148.71;2157;2648.76;934.5;204.75;158.12;1778.56;620.45;1913;4935.15;589.5;2092.68;269.66
24.06.08;6536.06;33.4;70.657;52.34;10.32;45.245;177.6;41.92;117.02;31.42;24.88;18.74;59.509;17.38;42.12;35.06;115.25;91.99;48.09;41.773;50.342;5634.74;1950;1434;698.67;1754;1123;1144;571.25;148.61;2133;2624.32;920.5;204;161.6;1781.35;601.56;1911;4964.89;575;2139.02;279.55
25.06.08;6617.84;33.83;70.638;52.44;10.62;45;181.265;42.44;118.72;32;25.23;18.833;64.41;17.55;42.78;35.2;116.43;92.5;48.66;41.983;51.209;5666.12;1935;1458;710;1773;1135;1161;573.75;149.74;2173;2635.07;930;206.25;162.96;1724.5;598.42;1904;4840.97;587;2236.59;297.77
26.06.08;6459.6;33.36;68.583;51.82;10.4;44.295;176.199;40.91;113.91;30.44;23.85;18.467;61.679;16.96;41.1;34.94;112.93;90.45;47.56;41.547;49.293;5518.23;1935;1433;686.25;1705;1129.5;1144;570;143.28;2150;2577.41;928.5;201.5;152.17;1685.34;585.38;1806;4709.62;551;2126.83;280.59
27.06.08;6421.91;33.05;68.079;53.05;10.29;43.65;177.292;39.6;111.2;30.17;23.56;18.183;61.398;16.4;40.38;34.79;111.52;89.85;46.14;42.26;47.663;5529.95;1962;1398;677.98;1680;1112;1116;565.25;145.23;2102;2508.01;911;198.4;157.25;1747.8;577.74;1826;4826.93;543;2124.39;275.28
30.06.08;6418.32;33.14;67.963;53.34;10.42;43.63;181.563;39.2;111.81;30.55;23.8;18.353;62.754;16.53;40.13;34.93;111.27;89.38;46.81;42.697;47.186;5625.9;2020;1429;676.02;1739;1113;1152;583.25;152.86;2142;2487.49;924;199.9;154.15;1789.75;593.92;1871;4964.06;533;2097.56;269.27
01.07.08;6315.94;32.26;67.294;51.93;10.54;42.73;178.136;38.36;107.94;30;23.89;18.28;61.456;16.58;38.77;35.25;108.85;90.14;46.44;41.747;45.14;5479.93;1981;1413;657.5;1696;1103;1131;569.5;150.87;2130;2538.31;899.5;202;149.32;1716.1;576.39;1836;4761.67;520;1990.24;260.03
02.07.08;6305.42;32.6;66.102;52.58;10.8;42.56;177.073;38.29;109.19;29.8;23.67;17.917;61.717;16.57;38.83;34.85;108.63;90.68;44.65;42.733;47.516;5426.32;1965;1399;664.03;1692;1146;1118;558.5;156.2;2233;2514.85;889;207;146.59;1639.67;583.13;1771;4552.66;516;1990.24;263.5
03.07.08;6353.74;33.25;67.158;52.25;10.98;43;177.282;38.88;111.17;29.81;23.78;18.2;60.594;16.68;38.93;36.12;109.34;91.48;44.34;42.313;48.374;5476.57;1953;1422;671;1715;1181;1115;557;156.5;2314;2545.15;902.5;212.75;151.8;1630.35;594.82;1845;4510.53;530;2078.05;269.73
04.07.08;6272.21;33.21;66.189;52.78;10.89;42.22;174.372;38.8;109.67;29.68;23.15;18.4;57.582;16.39;38.27;36.15;108;89.72;43.97;41.893;47.498;5412.75;1940;1409;657.06;1721;1173.5;1073;551.5;155.79;2356;2474.78;879.5;207.75;148.45;1643.4;587.18;1848;4626.18;508.5;2012.2;257.73
07.07.08;6395.75;33.34;67.236;54.42;10.92;42.27;172.474;38.14;109.01;29.66;23.47;17.197;58.522;16.17;38.43;35.9;108.3;90.75;43.74;42.633;46.198;5512.71;2016;1431;672.09;1754;1180.5;1101;572;158.35;2350;2509.96;882;212;146.59;1645.26;602.91;1886;4609.66;523;1960.97;260.5
08.07.08;6304.41;32.99;67.313;54.84;11.17;41.99;171.769;38.66;111.54;30.49;23.34;16.667;58.454;15.81;37.12;35.15;108.75;90.34;44.23;42.81;46.224;5440.51;1971;1455;661.42;1761;1216;1103;552.5;160.4;2390;2569.59;892;214.75;141.75;1544.59;613.7;1881;4348.61;518.5;1901.46;257.73
09.07.08;6386.46;33.11;68.428;56;11.28;41.16;170.836;39.1;111.94;29.92;23.83;17.533;58.086;16.08;37.7;35.1;109.85;90.83;44;42.33;47.941;5529.6;1954;1483;671.66;1800;1248.5;1103;552;162.04;2457;2589.14;903;217.5;151.18;1593.99;610.56;1876;4474.18;546;1978.05;270.89
10.07.08;6305;33;68.806;55.3;11.26;41.28;168.452;39.1;112.65;29.91;22.96;18.267;57.137;15.86;37.39;37.3;110;90;42.4;41.683;47.42;5406.76;1909;1415;662.29;1763;1226.5;1060;540.25;157.63;2366;2463.05;885;210;145.1;1610.77;595.72;1775;4527.05;517.5;1950.24;262.81
11.07.08;6153.3;32.28;66.693;54.22;10.92;40.55;168.293;37.53;108.07;28.97;21.91;18.05;52.101;15.34;36.2;36.13;108.1;87.13;41.37;40.643;45.426;5261.6;1919;1374;638.11;1703;1191.5;1025;538.75;150.3;2292;2411.25;857;201.75;136.67;1580.01;579.53;1717;4413.05;490.5;1782.44;247.33
14.07.08;6200.25;32.41;67.604;54.5;10.77;40.58;168.452;37.24;107.62;28.16;21.74;18.033;63.335;15.11;36.2;36.05;108.58;86.38;41.37;40.76;44.69;5300.37;1892;1394;643.99;1706;1181.5;1056;539;151.63;2264;2375.08;870;202;140.02;1628.48;591.67;1678;4508.05;502;1756.1;249.18
15.07.08;6081.7;32.67;67.614;54.24;10.68;40.57;173.517;36.74;103.64;27.98;21.67;17.667;71.179;14.87;35;36.43;107.5;86.02;42.2;40.523;44.213;5171.91;1839;1376;623.51;1700;1187;1043;524.25;148;2276;2346.74;875;192.3;135.43;1550.18;583.58;1710;4312.27;480.5;1632.19;240.64
16.07.08;6155.37;33.95;67.798;53.94;10.69;40.64;185.903;38;101.9;28.6;22.14;18;71.954;15.15;36.63;35.2;107.3;85.83;41.05;40.573;44.95;5150.62;1773;1413;634.4;1708;1167.5;1084;509.5;149.69;2254;2398.54;884;195.2;140.88;1499.84;588.08;1693;4151.18;498;1609.76;246.41
17.07.08;6271.27;34.95;70.822;53.11;10.69;41.8;186.549;40.13;108.5;29.49;22.65;18.15;69.968;15.51;37.75;33.6;108.8;87.59;41.59;40.133;47.923;5286.27;1799;1453;666.21;1755;1174;1136;519.75;153.68;2233;2431.77;916;196.2;149.07;1519.42;588.08;1710;4242.04;513.5;1751.22;268.35
18.07.08;6382.65;34.98;71.384;53.29;10.98;41.44;188.863;41.08;111.03;30.1;23.15;18.1;69.871;15.69;38.04;34.87;112;87.98;39.75;38.867;48.634;5376.37;1795;1441;691.92;1793;1200;1154;521;155.79;2272;2365.31;913;203.5;164.2;1491.46;600.66;1739;4188.35;538;1927.81;295.83
21.07.08;6424.84;35.12;71.384;53.47;11.05;41.46;188.912;41.41;111.33;30.57;23.68;18.05;70.075;15.77;38.82;35.05;112.35;87.98;40.58;39.283;49.614;5404.34;1808;1446;709.78;1772;1226.5;1134;521.5;152.97;2289;2408.32;905;205.25;161.6;1534.33;598.87;1699;4312.27;548;1980.49;299.29
22.07.08;6442.79;35.4;71.481;54.21;10.58;42.26;193.104;40.95;111.34;30.61;23.99;18.227;70.791;15.67;38.75;35.1;113.6;90.22;40.17;40.043;49.328;5364.15;1838;1457;708.91;1826;1224;1116;527.5;132.21;2324;2427.86;903.5;198;158.74;1508.23;617.75;1750;4204.87;540;1941.46;290.75
23.07.08;6536.09;35.05;71.239;54.15;10.64;42.54;207.287;42.36;115.84;31.83;24.41;18.42;70.695;16.28;39.13;34.69;115.47;90.58;41.72;39.833;51.972;5449.89;1826;1459;734.84;1846;1220.5;1108;521.75;134.67;2315;2411.25;906;202.25;171.89;1506.37;620.45;1768;4213.13;571;2158.54;325.16
24.07.08;6440.7;34.87;70.153;53.81;10.74;41.3;201.526;38.31;113.48;30.87;24.39;18.373;71.169;15.9;39.1;35.3;115.8;89.08;41.17;39.667;51.313;5362.26;1790;1458;730.26;1840;1194.5;1097;512.5;137.08;2346;2433.73;902;202.5;167.67;1435.53;614.15;1797;4052.04;535.5;2139.02;321.46
25.07.08;6436.71;34.12;70.977;55.84;10.9;41.83;203.314;38.59;108.68;30.73;24.6;18.567;70.733;15.92;39.03;36.05;107.35;91.83;40.85;40.067;50.845;5352.56;1802;1463;721.55;1845;1189;1082;517.5;136.21;2365;2478.69;887.5;200;164.32;1447.64;606.51;1833;4092.52;515.5;2097.56;329.32
28.07.08;6351.15;34.03;69.707;55.76;10.65;40.91;206.264;38.13;106.43;29.58;24.9;18.693;69.658;15.28;38.3;36.08;104.68;91.1;41.19;39.803;50.168;5312.6;1818;1485;714.58;1800;1150.5;1079;519.5;133.19;2284;2545.15;879.5;197.3;157.87;1511.96;597.52;1819;4213.13;516;2012.2;312.92
29.07.08;6398.8;37.66;71.161;56.01;10.76;41.55;208.827;38.54;108.46;29.51;24.61;18.6;69.901;15.43;39;35.72;105.87;90.9;40.68;40.317;50.879;5319.23;1785;1502;718.5;1810;1188;1095;506.75;137.29;2314;2622.37;875.5;197.8;159.24;1528.74;606.06;1830;4243.7;511.5;1958.54;299.99
30.07.08;6460.12;37.14;75.232;54.46;10.8;41.39;205.847;37.68;108;29.24;24.8;18.523;69.775;15.49;39.81;36;105.07;89.28;41.75;40.31;50.827;5420.7;1805;1510;738.11;1866;1167;1103;511;138.31;2390;2678.08;885;197.6;151.8;1563.23;606.51;1899;4422.96;537;2034.15;309.45
31.07.08;6479.56;37.21;75.939;55.36;11.14;40.95;202.986;37.38;109.67;28.93;24.57;18.633;69.93;15.14;39.36;35.55;106.82;89.3;41.65;40.92;51.582;5411.9;1782;1388;731.13;1828;1176;1049;521.5;139.44;2468;2699.58;880.5;173.9;146.46;1578.14;600.66;1890;4411.4;546;2065.85;312.23
01.08.08;6396.46;37.24;74.602;54.88;10.96;40.3;194.206;36.71;108.64;27.36;23.75;18.967;70.404;14.9;39.21;35.95;107;89.28;41.09;40.533;51.07;5354.67;1750;1359;729.39;1812;1172;1039;521.25;141.08;2437;2658.53;878;171.3;148.82;1496.11;587.63;1868;4169.35;552;2100;315.46
04.08.08;6349.81;37.025;74.195;54.62;11.04;39.68;191.346;37.2;109.4;26.895;23.67;19.173;69.658;14.72;38.4;36.05;106.67;87.54;41.02;40.36;50.671;5320.22;1736;1365;721.55;1854;1204.5;1066;518;140.51;2487;2645.82;898;172;145.47;1427.14;593.02;1900;3969.43;547;2097.56;313.38
05.08.08;6518.7;37.46;75.6;55.51;11.27;40.03;196.65;38.87;114.34;27.55;25.16;19.397;70.307;15.44;41.39;36.78;110.35;87.85;39.42;40.55;53.177;5454.47;1722;1428;745.73;1928;1248.5;1101;512;144.97;2549;2728.9;930.5;173.5;160.97;1411.29;605.16;1955;3924;588;2248.78;341.09
06.08.08;6561.39;37.84;76.521;55.52;11.27;40.07;195.944;39.98;113.22;27.87;26.12;19.733;70.607;15.8;43.54;37.24;113.07;88.09;39.3;40.08;53.914;5486.13;1743;1448;741.81;1940;1261.5;1110;521;144.67;2543;2729.88;939;176;155.89;1444.85;605.16;1932;4019;582;2285.37;340.86
07.08.08;6543.49;38.15;76.763;55.71;11.33;40.02;195.17;40.15;112.47;27.68;25.8;19.5;70.201;15.625;42.23;36.85;111.1;87.23;37.73;40.31;53.749;5477.49;1749;1427;734.18;1876;1248;1108;532;142.82;2545;2678.08;939.5;176.7;158.12;1444.85;609.66;1878;3974.39;576;2273.17;346.4
08.08.08;6561.65;38.28;76.986;54.71;11.4;39.96;199.083;42.1;113.05;29.55;26.87;19.63;70.53;15.81;42.2;37.05;109.25;87.35;37.9;39.64;55.006;5489.16;1705;1460;748.13;1838;1260;1128;519.5;143.79;2593;2728.9;990.5;179.2;157.75;1408.49;618.65;1874;3870.3;587.5;2346.34;338.55
11.08.08;6609.63;38.56;77.102;54.3;11.49;40.12;203.404;43.18;116;30.84;26.28;19.667;69.687;15.98;43.92;36.93;110.4;88.02;39.64;39.01;56.176;5541.78;1741;1467;752.05;1868;1270;1148;525;144.82;2581;2745.52;998.5;182.2;164.08;1387.05;624.04;1863;3791.82;588.5;2429.27;350.56
12.08.08;6585.87;38.43;75.3;53.9;11.44;40.3;208.28;43.37;113.2;31.15;25.84;17.983;69.203;15.885;43;36.45;109.6;87.08;40.59;38.68;54.616;5534.46;1772;1482;757.28;1840;1268;1164;535;145.89;2562;2752.36;992.5;183.3;163.21;1368.41;628.99;1798;3746.38;586.5;2395.12;349.64
13.08.08;6422.19;38.355;73.613;53.54;11.12;40.07;203.414;41.45;110.44;29.305;25.12;18.32;70.956;15.5;42.3;36.02;108.25;85.26;39.8;38.73;52.448;5448.63;1765;1506;743.99;1816;1281;1138;524.5;143.38;2605;2744.54;984;179.8;153.04;1409.42;631.24;1802;3847.99;549;2241.46;324.7
14.08.08;6442.21;38.86;73.904;53.97;11;39.97;205.311;41.6;110.3;28.985;25.01;18.453;71.082;15.49;42.35;35.83;108.07;85.83;39.85;39.42;53.003;5497.45;1803;1478;746.38;1851;1274;1133;527;143.38;2619;2710.33;974.5;178.7;151.92;1474.68;627.64;1827;3965.3;554;2246.34;320.08
15.08.08;6446.02;38.64;73.952;53.83;11.12;39.85;203.314;41.47;110.12;29.5;25.94;18.53;71.566;15.64;41.95;35.52;106.5;85.68;40.74;39.06;52.457;5454.77;1763;1493;742.68;1848;1271;1139;515.5;143.13;2614;2708.38;991;178.9;154.77;1425.27;638.43;1871;3804.21;559;2270.73;323.08
18.08.08;6432.88;38.1;73.856;53.56;11.1;39.88;202.023;40.53;108.89;29.2;25.6;18.76;71.469;15.58;40.9;35.5;105.17;86.29;40.21;39.1;51.538;5450.19;1784;1485;747.47;1856;1263;1143;514.5;143.33;2637;2681.01;985.5;181.3;151.8;1432.73;636.63;1863;3868.65;550;2229.27;316.61
19.08.08;6282.43;37.99;72.305;52.82;10.89;39.79;200.374;39.67;105.49;28.52;24.97;18.667;71.101;15.03;39.75;35.46;103.8;84.78;39.45;39.01;49.622;5320.36;1757;1454;715.45;1835;1247;1124;507;139.75;2605;2635.07;977;177.3;142.99;1416.88;638.43;1830;3833.95;512.5;2097.56;299.52
20.08.08;6317.8;37.75;72.256;52.9;10.92;39.81;200.275;39.73;105.81;28.61;24.85;18.5;71.053;15.27;39.93;35.97;103.85;85.23;39.53;39.2;49.137;5371.77;1793;1460;721.33;1845;1245;1120;510.75;139.18;2575;2637.03;981;165.3;143.98;1511.96;642.03;1807;4118.96;521;2087.8;290.98
21.08.08;6236.96;37.58;71.917;52.38;10.785;39.2;198.298;39.83;104.79;27.86;24.06;18.367;71.295;15.04;39.29;36.02;103.25;83.26;38.72;39.22;48.712;5370.19;1820;1451;702.16;1804;1226;1099;517;138.16;2560;2602.82;960;162.3;138.9;1556.71;636.63;1763;4247.83;506.5;2043.9;287.28
22.08.08;6342.42;38.045;72.353;52.93;10.92;39.41;201.755;40.53;107.75;28.73;24.63;18.64;71.479;15.535;39.75;36.48;103.92;84.87;38.84;39.37;50.108;5505.56;1862;1486;720.68;1830;1247;1144;519.25;143.44;2651;2668.31;993.5;167.8;148.57;1582.81;652.37;1780;4278.39;537;2153.66;301.83
25.08.08;6296.95;37.73;71.18;52.23;10.79;39.29;199.59;40.41;108.04;28.16;24.19;18.743;71.392;15.39;38.85;35.87;104;82.67;38.66;39.11;48.981;5505.56;1862;1486;720.68;1830;1247;1144;519.25;143.44;2651;2668.31;993.5;167.8;148.57;1582.81;652.37;1780;4278.39;537;2153.66;301.83
26.08.08;6340.52;37.99;71.239;53.16;10.83;39.57;202.877;40.52;109.86;27.99;24.62;18.7;71.314;15.56;39.07;36.35;104.75;83.8;38.71;39.48;48.981;5470.65;1839;1464;728.08;1828;1268;1127;516.25;141.54;2654;2669.28;981.5;164;144.85;1562.3;655.52;1794;4254.44;539.5;2124.39;300.91
27.08.08;6321.03;38.08;71.432;53.54;11.1;39.35;201.725;40.27;109.91;27.81;24.29;19;71.615;15.61;38.69;36.41;104.63;83.01;38.61;39.5;49.484;5528.15;1880;1458;729.39;1820;1266;1123;525.75;145.07;2647;2671.24;979.5;165.3;146.59;1582.81;657.76;1812;4331.27;539;2163.41;305.07
28.08.08;6420.54;38.38;72.838;54.1;11.29;39.38;203.99;40.48;113.89;28.44;24.2;19;71.624;15.8;39.53;37.04;105.92;83.84;38.71;39.65;50.489;5601.15;1878;1475;747.26;1844;1288;1170;522.25;146.41;2689;2681.01;1000;172.5;151.55;1595.86;655.52;1788;4344.48;554.5;2243.9;322.85
29.08.08;6422.3;38.195;72.062;53.94;11.25;39.39;202.301;39.97;114.19;28.25;23.84;19.49;71.702;15.98;39.96;36.55;106.05;85.8;39.74;39.78;50.446;5636.61;1892;1477;754.23;1861;1296.5;1181;528.75;144.56;2693;2716.2;1017;172.4;150.68;1601.45;642.48;1812;4319.7;548;2290.24;326.08
01.09.08;6421.8;38.27;71.743;54.51;11.35;39.47;204.01;40.62;114.6;28.35;23.51;19.017;71.731;16.02;40.43;36.84;105.97;86.28;39.55;39.87;50.533;5602.82;1854;1498;757.06;1902;1310;1181;521;143.95;2736;2737.7;1010;173.1;152.54;1536.2;647.42;1860;4138.78;550.5;2300;326.77
02.09.08;6518.47;38.23;72.208;55.38;11.55;39.9;205.857;42.16;115.07;29.13;23.89;19.067;71.644;16.28;40.87;36.88;108.25;87.53;40.33;39.48;51.365;5620.7;1818;1542;773.4;1916;1327;1246;511.5;147.79;2766;2804.16;1049;173.8;154.28;1473.74;655.52;1913;3990.08;578;2356.1;336.01
03.09.08;6467.49;38.535;72.043;54.5;11.6;39.82;204.218;42.56;115;29.05;23.73;19.177;71.634;16.28;40.15;37.04;107.1;88.04;40.58;39.3;51.668;5499.68;1804;1490;770.13;1893;1295;1201;506;145.13;2692;2766.04;1020;173;150.56;1423.41;630.79;1868;3804.21;555.5;2312.2;323.54
04.09.08;6279.57;38.13;68.505;53.22;11.2;39.18;197.355;41.05;110.66;28.29;23.31;19.1;71.682;15.6;39.1;36.33;104.48;85.94;40.24;38.3;49.674;5362.06;1740;1581;745.08;1837;1278;1182;505.5;141.33;2624;2745.52;1016;172.5;142;1385.19;627.19;1790;3693.51;526.5;2221.95;304.14
05.09.08;6127.44;37.82;67.303;52.63;11.02;38.36;196.123;40;108.97;27.8;23.01;18.417;71.692;15.385;38.23;35.85;103.19;83.51;40.04;37.88;49.865;5240.68;1681;1591;735.93;1820;1270;1132;499.25;134.98;2605;2694.69;1003;169.1;138.4;1340.44;613.7;1761;3564.64;517.5;2143.9;293.06
08.09.08;6263.74;37.95;68.059;52.66;11.185;38.56;200.047;40.315;111.97;28.61;23.55;18.6;71.634;15.655;38.74;36.73;105.55;84.8;41.13;37.84;52.032;5446.28;1712;1580;779.06;1864;1249.5;1192;517;139.08;2609;2760.18;1044;175;153.78;1384.26;621.35;1775;3709.21;560;2385.37;327.93
09.09.08;6233.41;37.22;66.848;53.27;11.23;37.61;200.801;40.305;112.79;28.89;23.45;18.4;71.808;15.74;38.75;36.6;106;84.08;41.29;36.51;52.821;5415.61;1680;1623;789.74;1891;1255;1218;507.25;140.31;2628;2789.5;1065;178;152.67;1309.68;631.69;1825;3523.34;576.5;2429.27;337.86
